date,slot,time_start,actual_price_yuan_per_kwh,forecast_price_yuan_per_kwh,load_kw,pv_kw,original_plan_kwh,final_commitment_kwh,adjustment_kwh,up_adjustment_kwh,down_cancellation_kwh,charge_kwh,discharge_kwh,emergency_kwh,waste_kwh,soc_start_kwh,soc_end_kwh,balance_residual_kwh,state_residual_kwh
2025-02-01,63,10:20,0.7446,1.0423,4001.96,5755.3125,0.0,0.0,0.0,0.0,0.0,292.22541666666666,0.0,0.0,0.0,4181.713273333335,4444.716148333335,0.0,1.1368683772161603e-13
2025-02-01,64,10:30,0.7982,1.0756,4072.3226,5878.849,0.0,0.0,0.0,0.0,0.0,301.08773333333335,0.0,0.0,0.0,4444.716148333335,4715.695108333335,5.684341886080802e-14,3.410605131648481e-13
2025-02-01,65,10:40,0.6917,0.8057,4068.783,6128.0874,0.0,0.0,0.0,0.0,0.0,343.21740000000005,0.0,0.0,0.0,4715.695108333335,5024.590768333335,-5.684341886080802e-14,5.684341886080802e-14
2025-02-01,66,10:50,0.438,0.3884,3917.55,6361.65,0.0,0.0,0.0,0.0,0.0,407.3499999999999,0.0,0.0,0.0,5024.590768333335,5391.205768333335,0.0,-1.7053025658242404e-13
2025-02-01,67,11:00,0.3671,0.35,3946.1661,6277.0669,454.14946771501195,454.14946771501195,0.0,0.0,0.0,833.3333333333334,0.0,0.0,9.299601048345153,5391.205768333335,6141.205768333335,0.0,0.0
2025-02-01,68,11:10,0.3419,0.4148,3936.6103,6308.0507,69.46556000464062,0.0,-69.46556000464062,0.0,69.46556000464062,395.2400666666666,0.0,0.0,0.0,6141.205768333335,6496.921828333335,1.1368683772161603e-13,-2.2737367544323206e-13
2025-02-01,69,11:20,0.308,0.4112,3927.21,6594.375,433.0584623530237,0.0,-433.0584623530237,0.0,433.0584623530237,444.5275,0.0,0.0,0.0,6496.921828333335,6896.996578333335,5.684341886080802e-14,-2.2737367544323206e-13
2025-02-01,70,11:30,0.3563,0.4374,4153.2513,6817.8939,0.0,0.0,0.0,0.0,0.0,444.1071,0.0,0.0,0.0,6896.996578333335,7296.692968333335,5.684341886080802e-14,5.684341886080802e-14
2025-02-01,71,11:40,0.3499,0.4288,4080.8969,6770.5009,0.0,0.0,0.0,0.0,0.0,448.2673333333333,0.0,0.0,0.0,7296.692968333335,7700.133568333335,-5.684341886080802e-14,-5.684341886080802e-14
2025-02-01,72,11:50,0.2979,0.3788,3840.2,6603.9375,421.33522406714826,241.65054838518188,-179.68467568196638,0.0,179.68467568196638,702.2734650518486,0.0,0.0,0.0,7700.133568333335,8332.179686879997,1.1368683772161603e-13,-7.958078640513122e-13
2025-02-01,73,12:00,0.3528,0.3606,4061.0483,6632.8992,485.88847396497846,0.0,-485.88847396497846,0.0,485.88847396497846,428.6418166666666,0.0,0.0,0.0,8332.179686879997,8717.957321879998,0.0,3.979039320256561e-13
2025-02-01,74,12:10,0.4214,0.3588,3978.5628,6536.8864,509.8752007707922,0.0,-509.8752007707922,0.0,509.8752007707922,426.3872666666667,0.0,0.0,0.0,8717.957321879998,9101.705861879998,5.684341886080802e-14,5.115907697472721e-13
2025-02-01,75,12:20,0.4077,0.3527,3564.13,6314.475,465.5605198068114,0.0,-465.5605198068114,0.0,465.5605198068114,458.3908333333334,0.0,0.0,0.0,9101.705861879998,9514.257611879999,-1.1368683772161603e-13,5.115907697472721e-13
2025-02-01,76,12:30,0.3359,0.3644,3606.685,6312.5866,486.2113903606916,0.0,-486.2113903606916,0.0,486.2113903606916,450.9835999999999,0.0,0.0,0.0,9514.257611879999,9920.142851879998,0.0,-3.410605131648481e-13
2025-02-01,77,12:40,0.4541,0.5034,3800.0122,6353.9385,0.0,0.0,0.0,0.0,0.0,425.6543833333333,0.0,0.0,0.0,9920.142851879998,10303.231796879998,-5.684341886080802e-14,-5.115907697472721e-13
2025-02-01,78,12:50,0.6884,0.7008,3832.09,6313.35,0.0,0.0,0.0,0.0,0.0,413.54333333333335,0.0,0.0,0.0,10303.231796879998,10675.420796879998,-5.684341886080802e-14,2.8421709430404007e-13
2025-02-01,79,13:00,0.7168,0.7507,3716.2454,6246.1375,0.0,0.0,0.0,0.0,0.0,138.42133680000188,0.0,0.0,283.22734653333146,10675.420796879998,10800.0,0.0,0.0
2025-02-01,80,13:10,0.7194,0.6988,3639.0264,6175.373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,422.7244333333332,10800.0,10800.0,-1.1368683772161603e-13,0.0
2025-02-01,81,13:20,0.7375,0.6596,3642.08,6103.6875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,410.2679166666667,10800.0,10800.0,0.0,0.0
2025-02-01,82,13:30,0.6413,0.7169,3637.91,5992.7643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,392.47571666666664,10800.0,10800.0,5.684341886080802e-14,0.0
2025-02-01,83,13:40,0.6761,0.8205,3749.5633,5691.8061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,323.70713333333333,10800.0,10800.0,0.0,0.0
2025-02-01,84,13:50,0.8225,0.9261,3849.87,5251.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,233.54250000000002,10800.0,10800.0,0.0,0.0
2025-02-01,85,14:00,0.8111,1.0206,3676.3403,4893.7405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,202.90003333333334,10800.0,10800.0,0.0,0.0
2025-02-01,86,14:10,0.8061,1.0622,3619.6065,4617.2194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,166.26881666666668,10800.0,10800.0,0.0,0.0
2025-02-01,87,14:20,0.8727,1.0917,3664.87,4364.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.58833333333328,10800.0,10800.0,-2.842170943040401e-14,0.0
2025-02-01,88,14:30,0.8717,1.146,3429.7385,4104.4044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.44431666666674,10800.0,10800.0,0.0,0.0
2025-02-01,89,14:40,0.7054,0.9135,3327.5652,3890.1686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.76723333333332,10800.0,10800.0,-7.105427357601002e-14,0.0
2025-02-01,90,14:50,0.5147,0.5321,3473.54,3688.35,40.84963911002463,2.772502847755277,-38.077136262269356,0.0,38.077136262269356,0.0,0.0,0.0,38.57416951442193,10800.0,10800.0,-3.552713678800501e-14,0.0
2025-02-01,91,15:00,0.5575,0.4975,3562.932,3392.3571,173.81187576844945,68.17808275347254,-105.63379301497692,0.0,105.63379301497692,0.0,0.0,0.0,39.7489327534726,10800.0,10800.0,-4.263256414560601e-14,0.0
2025-02-01,92,15:10,0.6606,0.5951,3620.2202,3032.6158,181.82163476467667,101.88642537632647,-79.9352093883502,0.0,79.9352093883502,0.0,0.0,0.0,3.9523587096597765,10800.0,10800.0,-4.263256414560601e-14,0.0
2025-02-01,93,15:20,0.688,0.6319,3651.93,2703.825,252.20758197718177,143.47361976611205,-108.73396221106972,0.0,108.73396221106972,0.0,14.543880233887933,0.0,0.0,10800.0,10783.840133073458,0.0,-8.881784197001252e-14
2025-02-01,94,15:30,0.6617,0.6274,3580.7319,2481.7698,294.99797911736715,213.401154219701,-81.59682489766615,0.0,81.59682489766615,17.95540769615804,0.0,0.0,12.285396523542936,10783.840133073458,10800.0,0.0,0.0
2025-02-01,95,15:40,0.6465,0.6317,3420.6657,2255.8374,339.0591050397399,253.81491557100685,-85.24418946873305,0.0,85.24418946873305,0.0,0.0,0.0,59.67686557100683,10800.0,10800.0,0.0,0.0
2025-02-01,96,15:50,0.6667,0.6658,3292.5,1973.5875,369.81791118952196,257.60924540152854,-112.20866578799343,0.0,112.20866578799343,0.0,0.0,0.0,37.790495401528574,10800.0,10800.0,-1.1368683772161603e-13,0.0
2025-02-01,97,16:00,0.6956,0.7145,3324.4944,1687.0443,444.25798567841963,325.5933218579857,-118.66466382043393,0.0,118.66466382043393,0.0,0.0,0.0,52.684971857985715,10800.0,10800.0,-1.1368683772161603e-13,0.0
2025-02-01,98,16:10,0.7032,0.7548,3354.2164,1442.6491,507.227988877787,363.7044016411344,-143.52358723665265,0.0,143.52358723665265,0.0,0.0,0.0,45.10985164113447,10800.0,10800.0,0.0,0.0
2025-02-01,99,16:20,0.7041,0.7742,3378.64,1214.175,543.8616132948611,412.47188675725823,-131.38972653760283,0.0,131.38972653760283,0.0,0.0,0.0,51.72772009059156,10800.0,10800.0,1.1368683772161603e-13,0.0
2025-02-01,100,16:30,0.7357,0.7791,3481.7178,933.1142,545.522761313593,443.0887046174721,-102.43405669612093,0.0,102.43405669612093,0.0,0.0,0.0,18.32143795080549,10800.0,10800.0,-1.1368683772161603e-13,0.0
2025-02-01,101,16:40,0.7466,0.8002,3196.9081,640.2688,540.6365138879154,441.97152364885795,-98.66499023905743,0.0,98.66499023905743,0.0,0.0,0.0,15.864973648857983,10800.0,10800.0,5.684341886080802e-14,0.0
2025-02-01,102,16:50,0.7383,0.8094,2680.68,358.2375,187.33668174562663,187.33668174562663,0.0,0.0,0.0,0.0,199.73706825437327,0.0,0.0,10800.0,10578.069924161808,-5.684341886080802e-14,1.7053025658242404e-13
2025-02-01,103,17:00,0.7642,0.7591,2601.2611,95.3846,584.4047944785865,524.758720422297,-59.646074056289535,0.0,59.646074056289535,107.1126370889636,0.0,0.0,0.0,10578.069924161808,10674.471297541875,0.0,2.8421709430404007e-13
2025-02-01,104,17:10,0.787,0.7702,2638.6848,0.0,613.2156165123928,519.1121671121263,-94.10344940026653,0.0,94.10344940026653,79.33136711212626,0.0,0.0,0.0,10674.471297541875,10745.869527942788,0.0,-3.979039320256561e-13
2025-02-01,105,17:20,0.775,0.8053,2616.82,0.0,601.2528941184434,419.70341819042005,-181.5494759280233,0.0,181.5494759280233,0.0,16.433248476246604,0.0,0.0,10745.869527942788,10727.61036296918,0.0,-4.298783551348606e-13
2025-02-01,106,17:30,0.7557,0.7382,2675.971,4.1367,606.9995439824884,558.7510850002591,-48.248458982229295,0.0,48.248458982229295,80.43293003424373,0.0,0.0,33.01243829934873,10727.61036296918,10800.0,-5.684341886080802e-14,0.0
2025-02-01,107,17:40,0.8692,0.8726,2639.3558,0.0,465.01673963120453,452.5945205647861,-12.42221906641845,0.0,12.42221906641845,0.0,0.0,0.0,12.701887231452815,10800.0,10800.0,0.0,0.0
2025-02-01,108,17:50,1.0662,1.145,2570.82,0.0,423.6295258973783,410.70287573475866,-12.926650162619637,0.0,12.926650162619637,0.0,17.767124265241364,0.0,0.0,10800.0,10780.258750816398,0.0,-6.075140390748857e-13
2025-02-01,109,18:00,1.1465,1.1657,2725.1073,0.297,0.0,0.0,0.0,0.0,0.0,0.0,454.13505,0.0,0.0,10780.258750816398,10275.664250816399,0.0,7.389644451905042e-13
2025-02-01,110,18:10,1.1653,1.1371,2833.5919,0.0,448.04528884300015,399.85782535974704,-48.18746348325311,0.0,48.18746348325311,0.0,72.40749130691961,0.0,0.0,10275.664250816399,10195.2114826976,0.0,3.552713678800501e-13
2025-02-01,111,18:20,1.1644,1.1599,2725.01,0.0,269.8003412979852,0.0,-269.8003412979852,0.0,269.8003412979852,0.0,454.16833333333335,0.0,0.0,10195.2114826976,9690.580001216118,0.0,1.1368683772161603e-13
2025-02-01,112,18:30,1.1265,1.1397,2510.2571,0.0213,431.16432630259027,349.6048941434527,-81.55943215913754,0.0,81.55943215913754,0.0,68.76773918988056,0.0,0.0,9690.580001216118,9614.171402116252,0.0,8.100187187665142e-13
2025-02-01,113,18:40,1.1134,1.213,2484.4934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,414.0822333333333,0.0,0.0,9614.171402116252,9154.080031745882,0.0,3.410605131648481e-13
2025-02-01,114,18:50,1.1312,1.3527,2592.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,432.1383333333333,0.0,0.0,9154.080031745882,8673.926328042178,0.0,3.979039320256561e-13
2025-02-01,115,19:00,1.1292,1.3722,2544.0862,0.0015,0.0,0.0,0.0,0.0,0.0,0.0,424.0141166666667,0.0,0.0,8673.926328042178,8202.799531745883,5.684341886080802e-14,6.821210263296962e-13
2025-02-01,116,19:10,1.133,1.3405,2654.4748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,442.41246666666666,0.0,0.0,8202.799531745883,7711.230124338475,0.0,1.7053025658242404e-13
2025-02-01,117,19:20,1.1382,1.3251,2902.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,483.74666666666667,0.0,0.0,7711.230124338475,7173.733828042179,0.0,-1.1368683772161603e-13
2025-02-01,118,19:30,1.1103,1.324,2887.1068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,481.18446666666665,0.0,0.0,7173.733828042179,6639.084420634772,0.0,2.2737367544323206e-13
2025-02-01,119,19:40,1.0929,1.3285,2668.5956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,444.76593333333335,0.0,0.0,6639.084420634772,6144.900050264401,0.0,-3.410605131648481e-13
2025-02-01,120,19:50,1.1041,1.3443,2508.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,418.095,0.0,0.0,6144.900050264401,5680.350050264401,0.0,-1.7053025658242404e-13
2025-02-01,121,20:00,1.1204,1.3733,2620.4431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,436.7405166666666,0.0,0.0,5680.350050264401,5195.08280952366,0.0,-1.1368683772161603e-13
2025-02-01,122,20:10,1.1344,1.3446,2716.1871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,452.69785,0.0,0.0,5195.08280952366,4692.085198412549,0.0,1.7053025658242404e-13
2025-02-01,123,20:20,1.1597,1.3228,2699.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,449.9683333333333,0.0,0.0,4692.085198412549,4192.120383597735,0.0,3.410605131648481e-13
2025-02-01,124,20:30,1.1766,1.4005,2730.4002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,455.06669999999997,0.0,0.0,4192.120383597735,3686.490716931068,0.0,-1.1368683772161603e-13
2025-02-01,125,20:40,0.9864,1.1964,2724.0742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,454.01236666666665,0.0,0.0,3686.490716931068,3182.032531745883,0.0,-2.2737367544323206e-13
2025-02-01,126,20:50,0.724,0.8153,2756.43,0.0,565.8158488069436,489.7668953070702,-76.04895349987339,0.0,76.04895349987339,30.3618953070702,0.0,0.0,0.0,3182.032531745883,3209.358237522246,0.0,-1.1368683772161603e-13
