date,slot,time_start,actual_price_yuan_per_kwh,forecast_price_yuan_per_kwh,load_kw,pv_kw,original_plan_kwh,final_commitment_kwh,adjustment_kwh,up_adjustment_kwh,down_cancellation_kwh,charge_kwh,discharge_kwh,emergency_kwh,waste_kwh,soc_start_kwh,soc_end_kwh,balance_residual_kwh,state_residual_kwh
2025-02-01,63,10:20,0.7446,1.0423,4001.96,5755.3125,0.0,0.0,0.0,0.0,0.0,292.22541666666666,0.0,0.0,0.0,5576.815645826278,5839.8185208262785,0.0,1.1368683772161603e-13
2025-02-01,64,10:30,0.7982,1.0756,4072.3226,5878.849,0.0,0.0,0.0,0.0,0.0,301.08773333333335,0.0,0.0,0.0,5839.8185208262785,6110.797480826279,5.684341886080802e-14,3.410605131648481e-13
2025-02-01,65,10:40,0.6917,0.8057,4068.783,6128.0874,0.0,0.0,0.0,0.0,0.0,343.21740000000005,0.0,0.0,0.0,6110.797480826279,6419.693140826279,-5.684341886080802e-14,5.684341886080802e-14
2025-02-01,66,10:50,0.438,0.3884,3917.55,6361.65,0.0,0.0,0.0,0.0,0.0,407.3499999999999,0.0,0.0,0.0,6419.693140826279,6786.308140826279,0.0,-1.7053025658242404e-13
2025-02-01,67,11:00,0.3671,0.35,3946.1661,6277.0669,454.14946771501195,454.14946771501195,0.0,0.0,0.0,833.3333333333334,0.0,0.0,9.299601048345153,6786.308140826279,7536.308140826279,0.0,0.0
2025-02-01,68,11:10,0.3419,0.4148,3936.6103,6308.0507,69.46556000464062,69.46556000464062,0.0,0.0,0.0,464.70562667130724,0.0,0.0,0.0,7536.308140826279,7954.543204830456,5.684341886080802e-14,2.8421709430404007e-13
2025-02-01,69,11:20,0.308,0.4112,3927.21,6594.375,433.0584623530237,433.0584623530237,0.0,0.0,0.0,833.3333333333334,0.0,0.0,44.25262901969029,7954.543204830456,8704.543204830456,1.1368683772161603e-13,0.0
2025-02-01,70,11:30,0.3563,0.4374,4153.2513,6817.8939,0.0,0.0,0.0,0.0,0.0,444.1071,0.0,0.0,0.0,8704.543204830456,9104.239594830455,5.684341886080802e-14,-8.526512829121202e-13
2025-02-01,71,11:40,0.3499,0.4288,4080.8969,6770.5009,0.0,0.0,0.0,0.0,0.0,448.2673333333333,0.0,0.0,0.0,9104.239594830455,9507.680194830455,-5.684341886080802e-14,-5.684341886080802e-14
2025-02-01,72,11:50,0.2979,0.3788,3840.2,6603.9375,421.33522406714826,421.33522406714826,0.0,0.0,0.0,833.3333333333334,0.0,0.0,48.624807400481586,9507.680194830455,10257.680194830455,1.1368683772161603e-13,0.0
2025-02-01,73,12:00,0.3528,0.3606,4061.0483,6632.8992,485.88847396497846,485.88847396497846,0.0,0.0,0.0,602.5775612994948,0.0,0.0,311.9527293321503,10257.680194830455,10800.0,-1.1368683772161603e-13,0.0
2025-02-01,74,12:10,0.4214,0.3588,3978.5628,6536.8864,509.8752007707922,509.8752007707922,0.0,0.0,0.0,0.0,0.0,0.0,936.2624674374589,10800.0,10800.0,0.0,0.0
2025-02-01,75,12:20,0.4077,0.3527,3564.13,6314.475,465.5605198068114,465.5605198068114,0.0,0.0,0.0,0.0,0.0,0.0,923.9513531401448,10800.0,10800.0,0.0,0.0
2025-02-01,76,12:30,0.3359,0.3644,3606.685,6312.5866,486.2113903606916,486.2113903606916,0.0,0.0,0.0,0.0,0.0,0.0,937.1949903606915,10800.0,10800.0,1.1368683772161603e-13,0.0
2025-02-01,77,12:40,0.4541,0.5034,3800.0122,6353.9385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,425.6543833333333,10800.0,10800.0,-5.684341886080802e-14,0.0
2025-02-01,78,12:50,0.6884,0.7008,3832.09,6313.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,413.54333333333335,10800.0,10800.0,-5.684341886080802e-14,0.0
2025-02-01,79,13:00,0.7168,0.7507,3716.2454,6246.1375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,421.64868333333334,10800.0,10800.0,0.0,0.0
2025-02-01,80,13:10,0.7194,0.6988,3639.0264,6175.373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,422.7244333333332,10800.0,10800.0,-1.1368683772161603e-13,0.0
2025-02-01,81,13:20,0.7375,0.6596,3642.08,6103.6875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,410.2679166666667,10800.0,10800.0,0.0,0.0
2025-02-01,82,13:30,0.6413,0.7169,3637.91,5992.7643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,392.47571666666664,10800.0,10800.0,5.684341886080802e-14,0.0
2025-02-01,83,13:40,0.6761,0.8205,3749.5633,5691.8061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,323.70713333333333,10800.0,10800.0,0.0,0.0
2025-02-01,84,13:50,0.8225,0.9261,3849.87,5251.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,233.54250000000002,10800.0,10800.0,0.0,0.0
2025-02-01,85,14:00,0.8111,1.0206,3676.3403,4893.7405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,202.90003333333334,10800.0,10800.0,0.0,0.0
2025-02-01,86,14:10,0.8061,1.0622,3619.6065,4617.2194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,166.26881666666668,10800.0,10800.0,0.0,0.0
2025-02-01,87,14:20,0.8727,1.0917,3664.87,4364.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.58833333333328,10800.0,10800.0,-2.842170943040401e-14,0.0
2025-02-01,88,14:30,0.8717,1.146,3429.7385,4104.4044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.44431666666674,10800.0,10800.0,0.0,0.0
2025-02-01,89,14:40,0.7054,0.9135,3327.5652,3890.1686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.76723333333332,10800.0,10800.0,-7.105427357601002e-14,0.0
2025-02-01,90,14:50,0.5147,0.5321,3473.54,3688.35,40.84963911002463,40.84963911002463,0.0,0.0,0.0,0.0,0.0,0.0,76.65130577669129,10800.0,10800.0,0.0,0.0
2025-02-01,91,15:00,0.5575,0.4975,3562.932,3392.3571,173.81187576844945,173.81187576844945,0.0,0.0,0.0,0.0,0.0,0.0,145.38272576844952,10800.0,10800.0,0.0,0.0
2025-02-01,92,15:10,0.6606,0.5951,3620.2202,3032.6158,181.82163476467667,181.82163476467667,0.0,0.0,0.0,0.0,0.0,0.0,83.88756809800998,10800.0,10800.0,0.0,0.0
2025-02-01,93,15:20,0.688,0.6319,3651.93,2703.825,252.20758197718177,252.20758197718177,0.0,0.0,0.0,0.0,0.0,0.0,94.19008197718179,10800.0,10800.0,-2.842170943040401e-14,0.0
2025-02-01,94,15:30,0.6617,0.6274,3580.7319,2481.7698,294.99797911736715,294.99797911736715,0.0,0.0,0.0,0.0,0.0,0.0,111.83762911736713,10800.0,10800.0,8.526512829121202e-14,0.0
2025-02-01,95,15:40,0.6465,0.6317,3420.6657,2255.8374,339.0591050397399,339.0591050397399,0.0,0.0,0.0,0.0,0.0,0.0,144.92105503973988,10800.0,10800.0,5.684341886080802e-14,0.0
2025-02-01,96,15:50,0.6667,0.6658,3292.5,1973.5875,369.81791118952196,369.81791118952196,0.0,0.0,0.0,0.0,0.0,0.0,149.999161189522,10800.0,10800.0,-5.684341886080802e-14,0.0
2025-02-01,97,16:00,0.6956,0.7145,3324.4944,1687.0443,444.25798567841963,444.25798567841963,0.0,0.0,0.0,0.0,0.0,0.0,171.34963567841965,10800.0,10800.0,0.0,0.0
2025-02-01,98,16:10,0.7032,0.7548,3354.2164,1442.6491,507.227988877787,507.227988877787,0.0,0.0,0.0,0.0,0.0,0.0,188.6334388777871,10800.0,10800.0,5.684341886080802e-14,0.0
2025-02-01,99,16:20,0.7041,0.7742,3378.64,1214.175,543.8616132948611,543.8616132948611,0.0,0.0,0.0,0.0,0.0,0.0,183.1174466281944,10800.0,10800.0,5.684341886080802e-14,0.0
2025-02-01,100,16:30,0.7357,0.7791,3481.7178,933.1142,545.522761313593,545.522761313593,0.0,0.0,0.0,0.0,0.0,0.0,120.75549464692642,10800.0,10800.0,-1.1368683772161603e-13,0.0
2025-02-01,101,16:40,0.7466,0.8002,3196.9081,640.2688,540.6365138879154,540.6365138879154,0.0,0.0,0.0,0.0,0.0,0.0,114.52996388791541,10800.0,10800.0,0.0,0.0
2025-02-01,102,16:50,0.7383,0.8094,2680.68,358.2375,187.33668174562663,187.33668174562663,0.0,0.0,0.0,0.0,199.73706825437327,0.0,0.0,10800.0,10578.069924161808,-5.684341886080802e-14,1.7053025658242404e-13
2025-02-01,103,17:00,0.7642,0.7591,2601.2611,95.3846,584.4047944785865,584.4047944785865,0.0,0.0,0.0,166.75871114525313,0.0,0.0,0.0,10578.069924161808,10728.152764192535,0.0,-5.115907697472721e-13
2025-02-01,104,17:10,0.787,0.7702,2638.6848,0.0,613.2156165123928,613.2156165123928,0.0,0.0,0.0,79.83026200829448,0.0,0.0,93.6045545040983,10728.152764192535,10800.0,0.0,0.0
2025-02-01,105,17:20,0.775,0.8053,2616.82,0.0,601.2528941184434,601.2528941184434,0.0,0.0,0.0,0.0,0.0,0.0,165.1162274517767,10800.0,10800.0,0.0,0.0
2025-02-01,106,17:30,0.7557,0.7382,2675.971,4.1367,606.9995439824884,606.9995439824884,0.0,0.0,0.0,0.0,0.0,0.0,161.69382731582175,10800.0,10800.0,-5.684341886080802e-14,0.0
2025-02-01,107,17:40,0.8692,0.8726,2639.3558,0.0,465.01673963120453,465.01673963120453,0.0,0.0,0.0,0.0,0.0,0.0,25.124106297871265,10800.0,10800.0,0.0,0.0
2025-02-01,108,17:50,1.0662,1.145,2570.82,0.0,423.6295258973783,423.6295258973783,0.0,0.0,0.0,0.0,4.840474102621727,0.0,0.0,10800.0,10794.621695441532,0.0,7.958078640513122e-13
2025-02-01,109,18:00,1.1465,1.1657,2725.1073,0.297,0.0,0.0,0.0,0.0,0.0,0.0,454.13505,0.0,0.0,10794.621695441532,10290.027195441533,0.0,7.389644451905042e-13
2025-02-01,110,18:10,1.1653,1.1371,2833.5919,0.0,448.04528884300015,448.04528884300015,0.0,0.0,0.0,0.0,24.2200278236665,0.0,0.0,10290.027195441533,10263.116053415237,0.0,-3.907985046680551e-14
2025-02-01,111,18:20,1.1644,1.1599,2725.01,0.0,269.8003412979852,269.8003412979852,0.0,0.0,0.0,0.0,184.36799203534815,0.0,0.0,10263.116053415237,10058.262728931517,0.0,2.5579538487363607e-13
2025-02-01,112,18:30,1.1265,1.1397,2510.2571,0.0213,431.16432630259027,431.16432630259027,0.0,0.0,0.0,12.791692969256985,0.0,0.0,0.0,10058.262728931517,10069.775252603848,0.0,-6.430411758628907e-13
2025-02-01,113,18:40,1.1134,1.213,2484.4934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,414.0822333333333,0.0,0.0,10069.775252603848,9609.683882233478,0.0,3.410605131648481e-13
2025-02-01,114,18:50,1.1312,1.3527,2592.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,432.1383333333333,0.0,0.0,9609.683882233478,9129.530178529774,0.0,3.979039320256561e-13
2025-02-01,115,19:00,1.1292,1.3722,2544.0862,0.0015,0.0,0.0,0.0,0.0,0.0,0.0,424.0141166666667,0.0,0.0,9129.530178529774,8658.403382233479,5.684341886080802e-14,6.821210263296962e-13
2025-02-01,116,19:10,1.133,1.3405,2654.4748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,442.41246666666666,0.0,0.0,8658.403382233479,8166.833974826071,0.0,1.7053025658242404e-13
2025-02-01,117,19:20,1.1382,1.3251,2902.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,483.74666666666667,0.0,0.0,8166.833974826071,7629.337678529775,0.0,-1.1368683772161603e-13
2025-02-01,118,19:30,1.1103,1.324,2887.1068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,481.18446666666665,0.0,0.0,7629.337678529775,7094.688271122368,0.0,2.2737367544323206e-13
2025-02-01,119,19:40,1.0929,1.3285,2668.5956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,444.76593333333335,0.0,0.0,7094.688271122368,6600.503900751997,0.0,-3.410605131648481e-13
2025-02-01,120,19:50,1.1041,1.3443,2508.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,418.095,0.0,0.0,6600.503900751997,6135.953900751997,0.0,-1.7053025658242404e-13
2025-02-01,121,20:00,1.1204,1.3733,2620.4431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,436.7405166666666,0.0,0.0,6135.953900751997,5650.686660011256,0.0,-1.1368683772161603e-13
2025-02-01,122,20:10,1.1344,1.3446,2716.1871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,452.69785,0.0,0.0,5650.686660011256,5147.689048900145,0.0,1.7053025658242404e-13
2025-02-01,123,20:20,1.1597,1.3228,2699.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,449.9683333333333,0.0,0.0,5147.689048900145,4647.724234085331,0.0,3.410605131648481e-13
2025-02-01,124,20:30,1.1766,1.4005,2730.4002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,455.06669999999997,0.0,0.0,4647.724234085331,4142.094567418664,0.0,-1.1368683772161603e-13
2025-02-01,125,20:40,0.9864,1.1964,2724.0742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,454.01236666666665,0.0,0.0,4142.094567418664,3637.636382233479,0.0,-2.2737367544323206e-13
2025-02-01,126,20:50,0.724,0.8153,2756.43,0.0,565.8158488069436,565.8158488069436,0.0,0.0,0.0,106.41084880694359,0.0,0.0,0.0,3637.636382233479,3733.406146159728,0.0,-4.263256414560601e-14
2025-02-01,127,21:00,0.7481,0.7737,2984.5246,0.0,580.7487059063629,580.7487059063629,0.0,0.0,0.0,83.32793923969626,0.0,0.0,0.0,3733.406146159728,3808.401291475455,0.0,2.1316282072803006e-13
2025-02-01,128,21:10,0.8129,0.8236,3019.6988,0.0,544.9768200094194,544.9768200094194,0.0,0.0,0.0,41.69368667608603,0.0,0.0,0.0,3808.401291475455,3845.9256094839325,0.0,1.9184653865522705e-13
2025-02-01,129,21:20,0.8144,0.8235,2865.34,0.0,568.2196870185326,568.2196870185326,0.0,0.0,0.0,90.6630203518659,0.0,0.0,0.0,3845.9256094839325,3927.522327800612,0.0,1.5631940186722204e-13
